clientid,emp,emp_date
1830770,Employed Part Time,5/4/2015
1830773,Not employed,
1830774,Employed Full Time,12/7/2015
1830783,Not employed,2/2/2015
1830786,Not employed,4/14/2015
1830798,Employed Full Time,3/1/2015
1830819,Not employed,
1830824,Not employed,
1830826,Employed Full Time,1/18/2015
1830838,Employed Part Time,8/24/2015
1830844,Not employed,
1830847,Not employed,3/9/2016
1830849,Employed Part Time,1/3/2018
1830903,Employed Full Time,8/6/2015
1830929,Employed Full Time,3/1/2015
1830940,Not employed,
1830960,Not employed,
1830965,Not employed,5/22/2015
1830971,Employed Full Time,3/16/2015
1830999,Not employed,
1831001,Not employed,
1831002,Not employed,
1831005,Employed Full Time,5/29/2015
1831006,Employed Part Time,6/1/2016
1831007,Not employed,
1831013,Not employed,
1831020,Employed Full Time,1/5/2014
1831086,Not employed,
1831091,Not employed,
1831092,Not employed,
1831095,Employed Full Time,6/18/2015
1831120,Employed Full Time,6/1/2014
1831131,Not employed,
183115,Not employed,
1831165,Employed Part Time,3/5/2014
1831182,Not employed,
1831206,Employed Full Time,6/1/2015
1831233,Employed Part Time,10/1/2015
1831241,Not employed,
1831249,Employed Part Time,6/12/2015
1831257,Employed Full Time,5/11/2015
1831261,Employed Full Time,1/12/2015
1831273,Not employed,
1831276,Not employed,
1831302,Employed Part Time,7/1/2015
1831340,Employed Full Time,5/15/2015
1831366,Not employed,
1831379,Not employed,
1831395,Not employed,5/11/2015
1831407,Not employed,
1831412,Employed Full Time,9/27/2015
1831420,Not employed,
1831425,Not employed,
1831428,Not employed,
1831466,Employed Part Time,6/29/2015
1831475,Employed Full Time,6/29/2015
1831477,Not employed,8/1/2015
1831480,Employed Full Time,3/20/2015
1831483,Not employed,
1831495,Employed Full Time,9/8/2015
1831509,Employed Part Time,7/30/2015
1831511,Not employed,6/24/2015
1831519,Employed Full Time,8/1/2015
1831526,Not employed,
1831530,Employed Part Time,9/10/2014
1831535,Employed Full Time,7/13/2015
1831546,Employed Full Time,7/13/2012
1831555,Not employed,
1831559,Not employed,
1831576,Employed Part Time,7/20/2014
1831589,Not employed,
1831613,Employed Part Time,4/2/2015
1831630,Not employed,
1831632,Not employed,
1831639,Employed Full Time,10/26/2015
1831641,Not employed,
1831644,Employed Full Time,10/2/2017
1831647,Employed Full Time,7/1/2015
1831654,Employed Full Time,9/1/2015
1831655,Employed Part Time,7/30/2015
1831658,Employed Part Time,6/22/2015
1831660,Employed Full Time,5/30/2015
1831661,Employed Full Time,8/21/2015
1831662,Employed Part Time,1/11/2015
1831664,Employed Full Time,5/14/2015
1831666,Employed Full Time,8/1/2011
1831668,Not employed,
1831670,Employed Full Time,7/5/2015
1831674,Employed Full Time,8/3/2013
1831677,Not employed,
1831678,Employed Full Time,9/14/2015
1831684,Employed Part Time,9/1/2014
1831687,Not employed,
1831691,Not employed,7/16/2015
1831697,Employed Part Time,3/1/2015
1831721,Employed Full Time,10/4/2015
1831741,Employed Full Time,
1831746,Employed Full Time,7/4/2015
1831748,Not employed,
1831749,Employed Full Time,8/3/2015
1831750,Employed Full Time,7/31/2015
1831792,Employed Full Time,7/9/2015
1831797,Employed Full Time,5/13/2015
1831804,Not employed,5/13/2015
1831807,Not employed,
1831814,Employed Full Time,7/27/2015
1831834,Employed Part Time,7/17/2015
1831838,Employed Part Time,8/1/2015
1831875,Not employed,
1831906,Employed Full Time,3/20/2017
1831911,Employed Full Time,3/17/2016
1831912,Not employed,
1831916,Employed Full Time,10/5/2014
1831920,Not employed,
1831923,Employed Full Time,9/1/2015
1831932,Employed Full Time,2/1/2016
1831935,Employed Full Time,8/1/2013
1831938,Not employed,
1831940,Employed Part Time,9/27/2015
1831949,Employed Full Time,1/5/2004
1831950,Not employed,
1831954,Employed Full Time,9/28/2015
1831956,Employed Full Time,12/1/2015
1831959,Employed Part Time,8/2/2015
1831961,Employed Full Time,8/17/2015
1831963,Not employed,
1831976,Not employed,
1831993,Not employed,
1832002,Employed Full Time,9/8/2004
1832015,Employed Full Time,6/1/2011
1832020,Employed Part Time,7/10/2015
1832043,Employed Full Time,4/12/2017
1832060,Not employed,
1832067,Employed Full Time,9/26/2014
1832074,Employed Full Time,9/16/2015
1832078,Employed Part Time,6/1/2015
1832083,Employed Full Time,7/14/2015
1832086,Not employed,
1832088,Employed Full Time,1/25/2015
1832089,Employed Full Time,1/13/2016
1832105,Employed Part Time,9/15/2011
1832107,Employed Full Time,2/1/2016
1832112,Employed Full Time,1/2/1994
1832116,Employed Full Time,9/22/2015
1832131,Not employed,
1832132,Employed Full Time,10/12/2015
1832133,Employed Full Time,10/1/2015
1832137,Employed Full Time,3/28/2016
1832139,Employed Part Time,1/24/2015
1832147,Not employed,
1832149,Employed Full Time,8/21/2015
1832154,Employed Part Time,4/7/2015
1832156,Employed Full Time,10/19/2015
1832158,Not employed,
1832161,Employed Full Time,8/10/2015
1832169,Employed Part Time,9/30/2015
1832176,Employed Part Time,12/15/2015
1832179,Not employed,
1832183,Not employed,
1832184,Employed Part Time,11/2/2015
1832187,Employed Full Time,9/28/2010
1832194,Not employed,
1832195,Employed Part Time,11/16/2015
1832205,Not employed,
1832209,Employed Full Time,1/21/2016
1832211,Not employed,
1832215,Employed Full Time,3/7/2016
1832235,Employed Full Time,1/1/2009
1832244,Not employed,
1832268,Employed Part Time,2/8/2016
1832269,Employed Full Time,9/19/2015
1832271,Employed Full Time,7/31/2015
1832295,Not employed,
1832324,Employed Part Time,11/30/2015
1832331,Employed Full Time,10/6/2015
1832350,Not employed,9/25/2015
1832351,Employed Part Time,9/1/2015
1832374,Employed Part Time,7/28/2017
1832377,Not employed,
1832381,Employed Full Time,10/27/2011
1832387,Not employed,
1832398,Employed Part Time,10/29/2015
1832399,Employed Full Time,12/1/2015
1832400,Employed Full Time,3/1/2014
1832402,Employed Full Time,10/20/2015
1832403,Employed Full Time,8/3/2015
1832406,Employed Full Time,11/30/2015
1832407,Employed Full Time,2/22/2016
1832419,Employed Full Time,10/9/2015
1832435,Employed Full Time,6/19/2015
1832439,Not employed,
1832441,Not employed,
1832443,Employed Full Time,4/5/2015
1832450,Employed Full Time,11/23/2015
1832466,Employed Full Time,6/6/2014
1832479,Employed Full Time,1/27/2015
1832497,Employed Full Time,1/3/2005
1832501,Employed Part Time,1/4/2014
1832515,Not employed,
1832518,Employed Full Time,11/4/2015
1832520,Not employed,
1832530,Not employed,
1832546,Not employed,
1832550,Employed Full Time,1/5/2007
1832564,Employed Part Time,11/8/2015
1832570,Employed Full Time,1/1/2016
1832571,Not employed,
1832579,Not employed,
1832611,Not employed,
1832629,Employed Full Time,9/1/2015
1832637,Employed Full Time,4/15/2016
1832642,Employed Full Time,11/24/2015
1832660,Employed Full Time,9/1/2013
1832671,Employed Full Time,10/21/2015
1832672,Not employed,
1832675,Not employed,11/18/2015
1832678,Employed Full Time,11/1/2015
1832680,Employed Full Time,
1832686,Employed Part Time,2/9/2017
1832688,Employed Full Time,10/18/2015
1832695,Not employed,
1832698,Employed Full Time,5/31/2016
1832707,Employed Part Time,11/1/2015
1832713,Employed Part Time,9/2/2015
1832717,Employed Part Time,12/11/2015
1832725,Employed Full Time,12/14/2015
1832728,Employed Full Time,9/30/2014
1832745,Not employed,
1832748,Employed Full Time,1/29/2016
1832752,Not employed,
1832759,Not employed,
1832790,Employed Full Time,10/1/2015
1832811,Employed Full Time,12/9/2015
1832837,Employed Full Time,1/1/2016
1832861,Employed Full Time,8/1/2016
1832869,Not employed,
1832874,Employed Part Time,1/12/2017
1832937,Employed Full Time,4/23/2016
1832942,Employed Full Time,10/1/2015
183298,Not employed,
1833006,Not employed,
1833044,Employed Full Time,4/3/2017
1833062,Employed Full Time,6/7/2015
1833071,Not employed,
1833073,Employed Full Time,3/16/2016
1833101,Employed Full Time,7/7/2014
1833132,Not employed,
1833162,Not employed,
1833175,Employed Full Time,6/29/2016
1833203,Employed Full Time,
1833218,Employed Full Time,
1833224,Employed Full Time,8/24/2016
1833225a,Employed Part Time,8/15/2015
1833230,Employed Part Time,1/31/2016
1833243,Employed Full Time,2/1/2016
1833250,Employed Full Time,4/25/2016
1833258,Employed Full Time,5/19/2017
1833296,Employed Full Time,6/6/2016
1833304,Not employed,
1833307,Employed Full Time,2/16/2017
1833324,Employed Full Time,8/1/2016
1833325,Employed Part Time,5/23/2016
183333,Not employed,6/29/2015
1833335,Not employed,3/29/2016
1833339,Employed Full Time,4/1/2016
1833389,Employed Full Time,1/2/2018
1833396,Employed Full Time,10/24/2016
1833402,Employed Full Time,8/11/2001
1833461,Employed Full Time,9/1/2007
1833480,Employed Full Time,4/18/2016
1833505,Employed Full Time,5/18/2016
1833507,Employed Full Time,2/2/2009
1833511,Employed Full Time,9/1/2010
1833524,Employed Full Time,9/5/2015
1833527,Employed Full Time,10/1/2016
1833531,Employed Part Time,8/3/2015
1833539,Employed Full Time,11/1/2016
1833540,Employed Part Time,4/21/2015
1833561,Not employed,
1833570,Employed Full Time,8/12/2015
1833572,Employed Part Time,11/1/2015
1833615,Not employed,1/9/2017
1833617,Employed Full Time,3/1/2003
1833623,Employed Part Time,12/1/2016
1833642,Not employed,
1833650,Employed Part Time,5/1/2016
1833658,Not employed,
1833667,Employed Full Time,7/5/2016
1833686,Not employed,
1833690,Employed Full Time,10/11/2012
1833741,Employed Full Time,5/23/2016
1833746,Employed Part Time,8/1/2015
1833763,Not employed,
1833767,Employed Full Time,6/11/2014
1833781,Employed Full Time,7/25/2016
1833784,Employed Full Time,12/6/2016
1833789,Employed Full Time,5/1/2016
1833854,Employed Full Time,7/1/2016
1833888,Not employed,
183433,Employed Full Time,8/16/2015
183668,Not employed,
183721,Employed Full Time,7/5/2014
183732,Employed Full Time,12/28/2015
183857,Employed Full Time,8/22/2015
184035,Not employed,
1840688,Employed Part Time,8/2/2006
1840722,Employed Full Time,10/2/2017
1840748,Employed Full Time,7/25/2016
1841119,Not employed,
184141,Employed Part Time,7/15/2015
1841901,Employed Full Time,10/1/2007
1841958,Employed Full Time,1/9/2011
1841979,Not employed,
1842269,Not employed,7/16/2018
184264,Not employed,
1842903,Not employed,9/19/2017
1843102,Employed Full Time,10/25/2016
1843538,Employed Full Time,1/18/2018
1843764,Employed Part Time,12/5/2016
1844001,Employed Full Time,2/26/2018
1844390,Employed Full Time,11/10/2012
1845573,Not employed,11/1/2013
1845920,Employed Full Time,6/1/2014
1846234,Not employed,
1846527,Employed Full Time,3/1/2018
184708,Not employed,
1847812,Employed Full Time,10/15/2016
1848646,Employed Part Time,2/1/2017
1848683,Employed Full Time,1/1/2018
1848759,Employed Full Time,8/22/2017
1849261,Employed Full Time,10/1/2018
1849310,Employed Part Time,2/1/2011
1849744,Employed Full Time,3/11/2012
1849833,Not employed,8/1/2015
1850102,Employed Full Time,1/17/2018
1850263,Not employed,
1850388,Employed Full Time,3/1/2018
185047,Employed Full Time,6/26/2017
1850725,Employed Full Time,9/17/2016
1850827,Employed Part Time,10/15/2018
1851128,Not employed,
1851689,Employed Part Time,8/20/2015
185204,Not employed,
1852075,Employed Full Time,1/12/2004
1852098,Employed Full Time,1/16/2017
1852101,Employed Part Time,2/28/2017
1852141,Employed Part Time,10/5/2015
1852358,Employed Full Time,6/11/2018
1853095,Employed Part Time,5/10/2016
1853177,Not employed,
185327,Not employed,
1853518,Employed Full Time,9/1/2015
1853753,Not employed,3/1/2015
1853770,Not employed,3/6/2017
1854041,Employed Full Time,9/12/2018
1854097,Employed Part Time,5/1/2017
1854197,Employed Full Time,10/3/2016
1854198,Employed Full Time,9/12/2016
1854199,Employed Full Time,7/5/2016
1854277,Employed Full Time,10/1/2018
1854480,Employed Full Time,4/5/2015
1854654,Employed Full Time,10/4/2016
1854797,Employed Full Time,8/11/2014
185490,Not employed,4/23/2016
1854977,Employed Full Time,2/1/2015
1854983,Employed Part Time,11/22/2018
1855002,Employed Part Time,11/1/2015
1855153,Employed Full Time,5/1/2017
1855163,Not employed,
1855207,Not employed,
185522,Not employed,
1855442,Not employed,
1855698,Employed Full Time,5/16/2017
1855741,Employed Full Time,8/7/2017
1855976,Employed Full Time,10/10/2013
1856175,Employed Full Time,2/25/2005
1856238,Employed Full Time,9/1/2013
1856241,Not employed,
1856328,Employed Part Time,6/18/2016
1856350,Employed Full Time,8/26/2016
1856454,Employed Full Time,6/10/2016
1856521,Employed Full Time,9/16/2002
1856522,Employed Part Time,10/5/2016
1856696,Not employed,
1856932,Employed Full Time,2/16/2017
1856952,Employed Full Time,11/14/2016
1856967,Employed Full Time,8/22/2015
1856981,Not employed,
1856990,Employed Full Time,8/4/2015
1857050,Employed Part Time,10/27/2016
1857085,Employed Full Time,1/2/2018
1857086,Not employed,4/1/2016
1857103,Employed Full Time,6/1/2013
1857164,Employed Part Time,5/15/2016
1857186,Employed Full Time,8/29/2016
1857316,Not employed,5/22/2018
1857327,Employed Part Time,7/1/2015
1857373,Employed Full Time,8/15/2015
1857384,Employed Part Time,8/20/2014
1857397,Employed Full Time,9/1/2012
1857409,Employed Full Time,10/3/2016
1857450,Employed Part Time,10/3/2016
1857464,Employed Part Time,9/1/2016
1857476,Employed Full Time,10/17/2016
1857477,Employed Full Time,6/22/2016
1857479,Employed Part Time,8/21/2017
186114,Employed Full Time,9/12/2015
186147,Employed Full Time,12/1/2015
1861825,Employed Full Time,7/1/2015
1861839,Employed Full Time,1/15/2018
1861987,Employed Full Time,4/3/2017
1862074,Employed Full Time,11/19/2018
1862814,Not employed,3/26/2018
1862816,Not employed,
186282,Not employed,
1862913,Employed Full Time,11/1/2014
1862956,Employed Full Time,9/26/2017
1863257,Employed Full Time,4/2/2018
1863420,Employed Full Time,10/1/2018
1863644,Not employed,
1863674,Employed Full Time,8/1/2015
1863709,Not employed,
1863973,Employed Full Time,8/1/2013
1863995,Employed Full Time,4/25/2005
1864220,Employed Full Time,9/5/2007
1864502,Employed Full Time,2/1/2015
186488,Employed Full Time,6/7/2015
1864902,Employed Full Time,11/5/2018
1865417,Employed Full Time,7/31/2017
1865525,Employed Part Time,9/1/2017
1865526,Employed Full Time,2/23/2018
1865856,Employed Full Time,5/1/2017
186597,Not employed,
1866125,Employed Part Time,11/13/2018
1866137,Employed Full Time,4/22/2018
1866285,Employed Full Time,8/22/2016
1866732,Employed Full Time,10/25/2017
1866764,Employed Full Time,5/11/2016
1866837,Employed Full Time,2/28/2017
1867037,Not employed,
186718,Not employed,
1867235,Employed Full Time,9/1/2017
1867291,Employed Full Time,9/1/2013
1867376,Employed Full Time,1/14/2016
186775,Employed Part Time,1/2/2016
1867887,Not employed,12/28/2017
1867909,Not employed,
186850,Employed Part Time,6/16/2015
186944,Employed Full Time,7/6/2015
186956,Not employed,
187105,Employed Full Time,7/15/2012
1871487,Employed Full Time,11/14/2016
1871710,Not employed,9/26/2016
187544,Not employed,7/12/2015
188250,Not employed,
188900,Not employed,
189186,Not employed,
189420,Employed Full Time,11/23/2013
189420b,Employed Full Time,12/8/2014
189432,Employed Full Time,8/15/2016
189551,Not employed,
189643,Employed Full Time,10/1/2001
189907,Employed Full Time,1/5/2008
189917,Not employed,
189919,Employed Part Time,11/1/2015
189954,Employed Part Time,5/13/2015
189958,Employed Part Time,3/21/2017
1910424,Employed Full Time,12/27/2015
1911051,Employed Part Time,6/21/2014
1911144,Not employed,
1911258,Employed Part Time,9/11/2017
1911694,Not employed,
1911918,,
1911930,Not employed,
1912005,Employed Full Time,4/25/2013
1912483,Not employed,
1912672,Employed Full Time,4/1/2016
1912680,Employed Full Time,3/21/2016
1912886,Employed Full Time,1/20/2014
1913812,Employed Part Time,8/25/2018
1913854,Employed Part Time,
1914257,Employed Part Time,
1914325,Not employed,
1914339,Employed Part Time,6/6/2014
1914345,Employed Full Time,10/2/2017
1914799,Employed Full Time,10/23/2017
1915172,Employed Full Time,1/20/2014
1915353,Not employed,
1915537,Not employed,
1915683,Employed Part Time,4/1/2013
1915717,Employed Full Time,4/30/2017
1916053,Not employed,
1916740,Not employed,
1918262,Not employed,
1918264,Not employed,
1918783,Not employed,
1918885,Employed Full Time,
1918900,Employed Full Time,8/28/2017
1919401,Employed Full Time,
1920266,Not employed,
1920364,Not employed,8/1/2008
1920591,Employed Part Time,
1921221,Employed Full Time,12/4/2015
1921758,Employed Full Time,8/13/2014
1921960,Employed Full Time,
1922228,Employed Full Time,9/22/2015
1922602,Not employed,
1923347,Employed Full Time,8/21/2017
1923491,Employed Full Time,3/7/2016
1924605,Employed Part Time,6/1/2018
1925422,Employed Part Time,5/4/2018
1925661,Employed Part Time,8/1/2016
1925743,Not employed,2/19/2018
1925951,Not employed,8/1/2017
1925953,Employed Full Time,9/11/2017
1925954,Not employed,
1928430,Employed Part Time,8/1/2015
1928906,,
1928917,Employed Full Time,10/11/2015
1928934,Employed Part Time,7/27/2015
1928935,Employed Full Time,9/23/2017
1929003,,
1929053,Employed Full Time,
1929054,Employed Full Time,1/11/2016
1929057,Not employed,
1929473,Employed Full Time,1/25/2016
1929546,Employed Full Time,11/9/2015
1929576,Employed Part Time,3/1/2015
1929668,Employed Full Time,11/25/2015
1929937,Employed Full Time,9/14/2017
1930001,Employed Part Time,9/26/2017
1930540,Not employed,
1930541,Employed Part Time,3/28/2016
1930582,Employed Full Time,5/5/2016
1930849,Not employed,
1931059,Employed Full Time,2/8/2016
1931073,Employed Full Time,9/9/2017
1931082,Employed Full Time,3/1/2016
1931193,Employed Full Time,6/20/2016
1931196,Employed Full Time,11/2/2015
1931253,Employed Full Time,2/8/2016
1931434,Employed Full Time,
1931589,Not employed,
1931641,Employed Full Time,12/12/2016
1931886,Not employed,
1931924,Employed Full Time,10/1/2016
1931929,Employed Full Time,8/8/2016
1932151,Employed Full Time,11/7/2016
1932161,Not employed,
1932182,Employed Part Time,5/25/2016
1932209,Employed Full Time,
1932284,Employed Full Time,2/8/2016
1932342,Employed Part Time,4/10/2017
1932442,Not employed,
1932502,Not employed,
1932591,Employed Full Time,6/4/2018
1932721,Not employed,
1932723,Employed Part Time,9/11/2017
1932740,Employed Full Time,12/7/2016
1932819,Not employed,
1932968,Employed Full Time,3/27/2017
1933001,Employed Full Time,6/5/2017
1933003,Employed Full Time,
1933005,Employed Full Time,9/25/2017
1933006,Not employed,
1933145,Employed Full Time,1/4/2016
1933208,Employed Part Time,5/2/2016
1933247,,
1933259,Employed Full Time,9/16/2016
1933273,Employed Full Time,7/7/2016
1933382,Employed Full Time,7/20/2016
1933414,Employed Full Time,5/13/2016
1933429,Employed Part Time,4/26/2018
1933436,Employed Full Time,
1933531,Not employed,
1933676,Not employed,
1933732,Employed Full Time,8/15/2016
1933742,Employed Full Time,2/22/2016
1933777,Employed Full Time,4/28/2016
1933790,Not employed,
1933867,Not employed,
1933965,Employed Full Time,12/2/2016
1934108,Employed Full Time,5/30/2017
1934174,Employed Full Time,6/1/2016
1934355,Employed Full Time,11/27/2017
1934369,Employed Full Time,8/15/2016
1934401,Not employed,
1934552,Employed Full Time,6/3/2016
1934553,Not employed,
1934558,Employed Full Time,10/1/2013
1934596,Employed Full Time,8/5/2016
1934597,Employed Full Time,8/5/2016
1934609,Not employed,
1934716,Employed Part Time,
1934799,Not employed,
1934829,Not employed,
1935132,Employed Full Time,10/10/2016
1935177,Employed Full Time,6/27/2016
1935292,Employed Part Time,3/17/2017
1935329,Employed Full Time,
1935431,Employed Full Time,
1935464,Not employed,
1935489,Not employed,
1935503,Employed Full Time,8/1/2013
1935512,Not employed,
1935562,Employed Full Time,7/11/2016
1935596,Not employed,
1935611,Employed Full Time,7/25/2016
1935620,Employed Full Time,
1935626,Not employed,
1935886,Employed Full Time,3/30/2017
1936074,Not employed,
1936081,Employed Part Time,3/27/2017
1936082,Employed Full Time,12/28/2016
1936084,Employed Part Time,
1936085,Employed Full Time,
1936089,,
1936149,Not employed,
1936163,,
1936226,Employed Full Time,8/12/2016
1936241,Employed Part Time,5/1/2013
1936243,Employed Full Time,
1936285,Employed Full Time,10/15/2016
1936286,Employed Full Time,10/17/2016
1936441,Employed Full Time,2/21/2017
1936594,Employed Full Time,7/5/2017
1936596,Not employed,
1936672,Employed Full Time,10/24/2016
1936737,Employed Full Time,9/13/2016
1936741,Not employed,6/23/2016
1936827,Not employed,
1936847,Not employed,
1936976,Employed Full Time,6/26/2017
1937017,Employed Part Time,7/27/2017
1937030,Not employed,
1937136,Not employed,4/10/2017
1937178,Employed Full Time,
1937187,Employed Full Time,1/2/2017
1937356,Employed Full Time,2/20/2017
1937363,Employed Part Time,
1937419,Not employed,
1937432,Not employed,
1937444,Employed Part Time,12/12/2016
1937445,Employed Full Time,10/10/2016
1937541,Employed Full Time,9/19/2016
1937581,Employed Full Time,10/3/2017
1937617,Employed Full Time,4/20/2017
1937644,Employed Part Time,8/1/2018
1937808,Employed Part Time,9/1/2008
1937842,Not employed,
1938068,Employed Full Time,11/21/2016
1938073,Employed Full Time,12/13/2016
1938104,Employed Full Time,5/9/2017
1938115,Not employed,
1938146,Not employed,
1938291,Employed Full Time,7/1/2016
1938322,Employed Full Time,2/15/2017
1938333,Employed Part Time,
1938358,Not employed,
1938405,Employed Full Time,1/5/2017
1938406,Employed Part Time,1/9/2017
1938407,Employed Full Time,4/7/2017
1938454,Employed Full Time,
1938457,Employed Part Time,10/1/2016
1938467,Employed Full Time,4/17/2017
1938468,Employed Full Time,4/25/2017
1938571,Not employed,
1938619,Not employed,
1938686,Employed Full Time,7/10/2017
1938760,Employed Full Time,2/20/2017
1938761,Employed Full Time,
1938773,Not employed,
1938871,Employed Full Time,5/22/2017
1938936,Employed Full Time,12/16/2016
1938990,Not employed,
1938998,Not employed,
1939004,Employed Full Time,4/3/2017
1939009,,
1939098,Employed Part Time,11/18/2016
1939152,Employed Part Time,3/6/2017
1939157,Employed Part Time,
1939162,Not employed,
1939163,Employed Part Time,
1939254,Not employed,
1939266,Not employed,3/1/1998
1939363,Employed Full Time,
1939439,Employed Part Time,2/14/2017
1939471,Employed Part Time,10/20/2017
1939477,Employed Full Time,11/14/2016
1939479,Not employed,
1939489,Employed Part Time,10/22/2016
1939534,Employed Part Time,7/12/2018
1939601,Employed Full Time,4/3/2017
1939608,Employed Full Time,6/19/2017
1939684,Employed Full Time,4/22/2017
1939828,Not employed,
1939845,Employed Part Time,
1939883,Not employed,
1939903,Not employed,
1939967,Employed Full Time,
1940060,Employed Full Time,
1940178,Employed Full Time,6/2/2017
1940184,Employed Full Time,4/17/2017
1940200,Not employed,
1940258,Not employed,
1940317,Employed Full Time,9/18/2017
1940341,Employed Full Time,1/16/2017
1940448,Employed Part Time,3/20/2017
1940450,Employed Full Time,3/1/2017
1940474,Employed Full Time,4/25/2017
1940508,Employed Full Time,3/6/2017
1940515,Employed Full Time,6/6/2017
1940562,Not employed,5/1/2013
1940563,Not employed,
1940588,Not employed,
1940681,,
1940682,,
1940684,Employed Part Time,1/9/2017
1940717,Employed Full Time,3/21/2017
1940753,Employed Part Time,5/29/2017
1940764,Employed Full Time,9/13/2017
1940765,Employed Full Time,4/4/2017
1940851,Employed Part Time,8/1/2017
1940852,Employed Full Time,6/12/2017
1940915,Not employed,
1941145,Not employed,
1941263,Employed Full Time,9/9/2017
1941266,Employed Full Time,12/8/2017
1941274,Employed Full Time,11/2/2017
1941278,Employed Part Time,3/4/2017
1941322,Employed Part Time,1/10/2017
1941324,Employed Full Time,6/23/2017
1941367,Not employed,
1941379,Employed Full Time,4/11/2017
1941440,Not employed,1/1/2016
1941479,Employed Full Time,7/31/2017
1941490,Not employed,8/15/2016
1941495,Not employed,
1941519,Employed Full Time,6/21/2017
1941530,Not employed,
1941550,Employed Full Time,6/20/2017
1941636,Not employed,8/12/2012
1941700,Employed Full Time,3/20/2017
1941738,Employed Part Time,2/7/2017
1941783,Employed Full Time,6/26/2017
1941795,Not employed,
1941821,Not employed,
1941884,Employed Part Time,12/5/2016
1941888,Employed Full Time,11/30/2018
1941893,Employed Full Time,10/31/2017
1941913,Employed Full Time,7/10/2017
1941931,Not employed,
1942003,Not employed,1/1/1997
1942007,Employed Part Time,4/7/2017
1942017,Employed Full Time,6/18/2017
1942018,Not employed,
1942060,Employed Full Time,9/11/2017
1942064,Employed Full Time,6/21/2017
1942065,Employed Part Time,5/21/2017
1942067,Employed Full Time,
1942069,Employed Full Time,2/27/2017
1942079,Not employed,
1942150,Employed Full Time,11/28/2017
1942166,Employed Full Time,1/23/2017
1942167,Employed Full Time,1/24/2017
1942194,Employed Part Time,4/27/2017
1942236,Employed Full Time,3/1/2017
1942403,Employed Part Time,3/27/2017
1942467,Not employed,
1942536,Employed Part Time,4/20/2017
1942604,Not employed,
1942607,Not employed,
1942625,Employed Full Time,7/31/2017
1942626,Employed Full Time,8/14/2017
1942629,Not employed,
1942708,Employed Full Time,6/5/2017
1942761,Employed Full Time,7/24/2017
1942855,Employed Full Time,5/22/2017
1942875,Employed Full Time,6/21/2017
1942961,Employed Full Time,7/24/2017
1942968,Employed Full Time,11/15/2017
1942971,Employed Full Time,2/12/2018
1943078,Employed Full Time,5/17/2017
1943084,Not employed,3/25/2002
1943143,Employed Full Time,10/20/2017
1943203,Employed Full Time,7/24/2017
1943208,Employed Part Time,
1943390,Not employed,
1943398,Not employed,
1943402,Employed Part Time,5/3/2017
1943416,Not employed,
1943445,Not employed,
1943446,Not employed,
1943514,Employed Full Time,7/31/2017
1943520,Not employed,
1943532,Not employed,
1943537,Not employed,
1943539,Not employed,
1943540,,
1943541,Employed Full Time,6/19/2017
1943544,,
1943545,Employed Full Time,5/8/2017
1943664,Employed Part Time,5/29/2018
1943698,Employed Full Time,12/6/2016
1943727,Not employed,
1943763,Employed Full Time,7/17/2017
1943783,Not employed,
1943785,Employed Part Time,8/5/2017
1943787,Employed Full Time,10/16/2017
1943788,Not employed,
1943813,Employed Full Time,5/22/2017
1943882,Not employed,3/13/2017
1944014,Employed Full Time,10/26/2017
1944015,Not employed,
1944052,Not employed,
1944081,Not employed,
1944100,Not employed,
1944146,Not employed,
1944152,Employed Part Time,7/31/2017
1944222,Employed Full Time,8/10/2017
1944247,Employed Full Time,8/14/2017
1944311,Not employed,
1944315,Not employed,
1944417,Employed Part Time,7/20/2017
1944450,Employed Full Time,1/22/2018
1944456,Employed Part Time,8/9/2017
1944461,Employed Part Time,9/1/2016
1944491,Employed Part Time,3/17/2012
1944501,Employed Full Time,10/9/2017
1944529,Not employed,
1944592,Not employed,
1944593,Employed Full Time,8/11/2017
1944605,Employed Part Time,8/1/2017
1944645,Employed Full Time,1/8/2018
1944646,Employed Full Time,1/9/2018
1944662,Not employed,11/25/2013
1944665,Not employed,
1944667,Not employed,
1944697,Not employed,
1944700,Employed Full Time,10/23/2017
1944701,Not employed,
1944717,Employed Full Time,11/13/2017
1944718,Not employed,
1944719,Not employed,
1944720,Employed Part Time,9/11/2017
1944722,Not employed,
1944759,Employed Full Time,11/11/2016
1944789,Not employed,
1944876,Not employed,8/1/2016
1944881,Employed Full Time,12/4/2017
1944964,Not employed,
1944983,Employed Full Time,2/13/2018
1944998,Employed Part Time,11/24/2017
1944999,Employed Part Time,2/4/2017
1945004,Employed Full Time,1/2/2016
1945069,Not employed,
1945085,Not employed,
1945089,Employed Part Time,10/27/2017
1945120,Not employed,
1945158,Employed Full Time,9/9/2017
1945200,Not employed,10/24/2016
1945213,Employed Full Time,8/10/2017
1945246,Employed Full Time,12/29/2017
1945247,Employed Part Time,10/1/2017
1945254,Employed Full Time,9/25/2017
1945318,Not employed,
1945355,Not employed,
1945375,Not employed,
1945410,Employed Part Time,11/18/2017
1945415,Not employed,
1945419,Not employed,
1945444,Employed Part Time,3/1/2008
1945446,Not employed,5/2/2016
1945447,Not employed,
1945466,Not employed,
1945481,Employed Part Time,10/26/2017
1945484,Not employed,
1945486,Not employed,
1945487,Not employed,
