,FinCap_Budget,FinCap_Goals,FinCap_EmergencyFund,FinCap_AutoDeposit,FinCap_IncomeExpenses,FinCap_LateFee
19604,No,Very confident,No,No,Yes,Yes
19605,,,,,,
19606,Yes,Somewhat confident,No,No,Yes,Yes
19607,,,,,,
19608,Yes,Very confident,No,Yes,Yes,No
19609,Yes,Very confident,No,Yes,Yes,No
19610,,,,,,
19611,No,Somewhat confident,No,No,No,No
19612,,,,,,
19613,,,,,,
19614,,,,,,
19615,,,,,,
19616,,,,,,
19617,,,,,,
19618,No,Somewhat confident,No,No,No,No
19619,,,,,,
19620,,,,,,
19621,,,,,,
19622,Yes,Somewhat confident,No,No,Yes,No
19623,,,,,,
19624,No,Very confident,No,No,No,Yes
19625,,,,,,
19626,,,,,,
19627,No,Very confident,No,Yes,Yes,No
19628,Yes,Very confident,Yes,Yes,Yes,No
19629,,,,,,
19630,No,Very confident,No,Yes,No,No
19631,,,,,,
19632,,,,,,
19633,,,,,,
19634,,,,,,
19635,,,,,,
19636,Yes,Somewhat confident,No,Yes,No,Yes
19637,,,,,,
19638,,,,,,
19639,,,,,,
19640,,,,,,
19641,Yes,Very confident,Yes,Yes,Yes,No
19642,Yes,Very confident,Yes,Yes,Yes,No
19643,Yes,Very confident,No,Yes,Yes,No
19644,,,,,,
19645,,,,,,
19646,,,,,,
19647,,,,,,
19648,,,,,,
19649,Yes,Very confident,Yes,Yes,Yes,No
19650,No,Somewhat confident,No,Yes,No,No
19651,Yes,Very confident,No,No,No,No
19652,Yes,Very confident,No,Yes,Yes,No
19653,Yes,Somewhat confident,No,Yes,Yes,No
19654,No,Somewhat confident,No,Yes,Yes,No
19655,Yes,Very confident,No,Yes,Yes,No
19656,,,,,,
19657,,,,,,
19658,,,,,,
19659,,,,,,
19660,Yes,Somewhat confident,No,Yes,No,No
19661,,,,,,
19662,,,,,,
19663,,,,,,
19664,Yes,Very confident,No,Yes,Yes,No
19665,,,,,,
19666,,,,,,
19667,,,,,,
19668,Yes,Somewhat confident,No,Yes,Yes,No
19669,,,,,,
19670,,,,,,
19671,,,,,,
19672,,,,,,
19673,,,,,,
19674,Yes,Very confident,No,No,No,No
19675,Yes,Very confident,No,Yes,Yes,No
19676,No,Somewhat confident,No,No,No,No
19677,Yes,Very confident,No,No,Yes,Yes
19678,No,Very confident,No,No,Yes,No
19679,No,Somewhat confident,No,No,No,No
19680,Yes,Very confident,Yes,No,Yes,No
19681,No,Somewhat confident,No,Yes,No,No
19682,Yes,Very confident,No,Yes,Yes,No
19683,No,Very confident,No,No,Yes,No
19684,No,Very confident,No,No,No,No
19685,Yes,Very confident,No,No,Yes,No
19686,Yes,Very confident,Yes,No,Yes,No
19687,No,Very confident,No,Yes,No,Yes
19688,No,Very confident,No,No,No,No
19689,Yes,Very confident,No,No,Yes,No
19690,No,Somewhat confident,No,No,Yes,No
19691,Yes,Very confident,No,Yes,No,No
19692,Yes,Very confident,No,No,No,No
19693,No,Somewhat confident,No,No,No,No
19694,Yes,Very confident,No,No,No,No
19695,No,Very confident,No,No,Yes,Yes
19696,No,Very confident,No,Yes,Yes,Yes
19697,Yes,Very confident,No,No,No,No
19698,No,Somewhat confident,No,No,Yes,Yes
19699,No,Very confident,Yes,No,No,No
19700,No,Very confident,No,Yes,No,Yes
19701,Yes,Somewhat confident,No,No,No,No
19702,Yes,Very confident,Yes,Yes,Yes,No
19703,Yes,Very confident,No,Yes,No,No
19704,No,Very confident,No,No,Yes,No
19705,Yes,Very confident,Yes,Yes,No,No
19706,Yes,Very confident,Yes,Yes,No,No
19707,No,Somewhat confident,No,Yes,No,Yes
19708,No,Somewhat confident,No,No,No,No
19709,No,Very confident,No,Yes,No,Yes
19710,No,Somewhat confident,No,No,Yes,No
19711,No,Not at all confident,No,No,No,No
19712,Yes,Very confident,No,No,Yes,No
19713,Yes,Very confident,Yes,Yes,Yes,No
19714,Yes,Very confident,Yes,Yes,Yes,No
19715,Yes,Not at all confident,No,No,Yes,No
19716,Yes,Very confident,Yes,No,Yes,No
19717,No,Very confident,No,No,No,Yes
19718,Yes,Very confident,No,Yes,Yes,No
19719,No,Very confident,No,No,No,Yes
19720,No,Very confident,No,No,No,No
19721,Yes,Very confident,No,No,Yes,No
19722,Yes,Very confident,No,No,No,Yes
19723,Yes,Not at all confident,No,No,No,No
19724,No,Very confident,No,Yes,Yes,No
19725,No,Very confident,No,No,No,No
19726,No,Very confident,No,No,No,No
19727,Yes,Not at all confident,Yes,No,No,Yes
19728,Yes,Not at all confident,Yes,No,No,Yes
19729,Yes,Very confident,No,No,No,No
19730,No,Very confident,No,No,No,No
19731,Yes,Very confident,No,No,Yes,Yes
19732,Yes,Very confident,No,Yes,Yes,No
19733,No,Somewhat confident,No,No,No,No
19734,No,Very confident,No,No,No,No
19735,No,Very confident,No,Yes,No,No
19736,Yes,Very confident,No,Yes,No,No
19737,No,Very confident,No,No,No,No
19738,Yes,Very confident,No,No,No,No
19739,No,,No,,Yes,No
19740,,,,,,
19741,,,,,,
19742,,,,,,
19743,,,,,,
19744,,,,,,
19745,Yes,,Yes,,Yes,No
19746,,,,,,
19747,,,,,,
19748,Yes,,No,Yes,No,No
19749,,,Yes,,Yes,No
19750,,,,,,
19751,,,,,,
19752,,,,,,
19753,,,,,,
19754,,,,,,
19755,,,,,,
19756,,,,,,
19757,,,,,,
19758,,,,,,
19759,,,,,,
19760,,,,,,
19761,,,,,,
19762,,,,,,
19763,,,,,,
19764,,,,,,
19765,,,,,,
19766,,,,,,
19767,,,,,,
19768,,,,,,
19769,,,,,,
19770,,,,,,
19771,No,,No,,Yes,No
19772,,,,,,
19773,,,,,,
19774,,,,,,
19775,,,,,,
19776,,,,,,
19777,,,,,,
19778,,,,,,
19779,,,,,,
19780,,,,,,
19781,No,,No,,Yes,No
19782,,,,,,
19783,,,,,,
19784,,,,,,
19785,,,,,,
19786,Yes,,Yes,No,Yes,No
19787,,,,,,
19788,,,,,,
19789,,,,,,
19790,,,,,,
19791,,,,,,
19792,,,,,,
19793,,,,,,
19794,,,,,,
19795,,,,,,
19796,,,,,,
19797,,,,,,
19798,,,,,,
19799,,,,,,
19800,,,,,,
19801,,,,,,
19802,,,,,,
19803,,,,,,
19804,,,,,,
19805,,,,,,
19806,No,,No,,Yes,No
19807,,,,,,
19808,,,,,,
19809,,,,,,
19810,,,,,,
19811,,,,,,
19812,,,,,,
19813,,,,,,
19814,,,,,,
19815,,,,,,
19816,,,,,,
19817,,,,,,
19818,,,,,,
19819,,,,,,
19820,,,,,,
19821,,,,,,
19822,,,,,,
19823,No,,No,,No,Yes
19824,,,,,,
19825,,,,,,
19826,,,,,,
19827,,,,,,
19828,,,,,,
19829,,,,,,
19830,,,,,,
19831,,,,,,
19832,,,,,,
19833,,,,,,
19834,,,,,,
19835,,,,,,
19836,,,,,,
19837,,,,,,
19838,,,,,,
19839,,,,,,
19840,,,,,,
19841,,,,,,
19842,,,,,,
19843,,,,,,
19844,,,,,,
19845,,,,,,
19846,,,,,,
19847,,,,,,
19848,,,,,,
19849,,,,,,
19850,,,,,,
19851,,,,,,
19852,,,,,,
19853,,,,,,
19854,,,,,,
19855,,,,,,
19856,,,,,,
19857,,,,,,
19858,,,,,,
19859,No,,No,No,No,Yes
19860,,,,,,
19861,,,,,,
19862,,,,,,
19863,,,,,,
19864,,,,,,
19865,,,,,,
19866,Yes,,No,,No,No
19867,,,No,,Yes,No
19868,,,,,,
19869,No,,Yes,No,Yes,No
19870,,,,,,
19871,,,,,,
19872,,,,,,
19873,,,,,,
19874,,,,,,
19875,,,,,,
19876,,,,,,
19877,No,,Yes,,Yes,No
19878,No,,Yes,,No,No
19879,No,,No,,No,No
19880,,,,,,
19881,,,,,,
19882,No,,Yes,,Yes,No
19883,No,,No,,No,
19884,Yes,,Yes,,No,No
19885,,,,,,
19886,No,,Yes,,No,No
19887,,,,,,
19888,,,,,,
19889,No,,No,,Yes,No
19890,,,,,,
19891,,,,,,
19892,No,,Yes,,Yes,Yes
19893,No,,No,No,No,No
19894,No,,No,No,No,No
19895,Yes,,No,No,No,No
19896,,,,,,
19897,Yes,,No,,Yes,No
19898,No,,No,,No,Yes
19899,Yes,,No,,,No
19900,Yes,,No,,Yes,No
19901,Yes,,Yes,,Yes,No
19902,,,,,,
19903,Yes,,Yes,,Yes,No
19904,Yes,,No,,No,No
19905,No,,No,,No,No
19906,No,,No,,No,Yes
19907,Yes,,No,,Yes,No
19908,,,,,,
19909,,,,,,
19910,,,,,,
19911,No,,Yes,,No,Yes
19912,,,,,,
19913,,,,,,
19914,Yes,,No,,Yes,No
19915,No,,Yes,,No,Yes
19916,,,,,,
19917,,,,,,
19918,,,,,,
19919,,,,,,
19920,,,,,,
19921,,,,,,
19922,No,,Yes,,No,No
19923,,,,,,
19924,Yes,,No,Yes,Yes,No
19925,,,,,,
19926,,,,,,
19927,,,,,,
19928,No,,Yes,,Yes,No
19929,,,,,,
19930,Yes,,Yes,,Yes,No
19931,Yes,,No,,No,Yes
19932,No,,No,No,No,No
19933,,,,,,
19934,,,,,,
19935,Yes,,No,No,No,No
19936,Yes,,No,,No,Yes
19937,,,,,,
19938,Yes,,No,,No,No
19939,Yes,,Yes,,Yes,No
19940,,,,,,
19941,,,,,,
19942,,,,,,
19943,,,,,,
19944,,,,,,
19945,,,,,,
19946,Yes,,No,,Yes,No
19947,Yes,,No,,Yes,No
19948,,,,,,
19949,,,No,No,Yes,No
19950,Yes,,No,,No,No
19951,,,,,,
19952,No,,No,,,Yes
19953,No,,Yes,,Yes,
19954,,,,,,
19955,Yes,,No,,Yes,Yes
19956,,,,,,
19957,,,,,,
19958,No,,No,No,No,Yes
19959,,,,,,
19960,,,,,,
19961,,,,,,
19962,,,,,,
19963,Yes,,No,,,No
19964,No,,No,No,Yes,Yes
19965,No,,No,,No,No
19966,No,,No,No,No,Yes
19967,Yes,,No,,Yes,Yes
19968,,,,,,
19969,,,,,,
19970,,,,,,
19971,,,,,,
19972,,,,,,
19973,,,,,,
19974,,,,,,
19975,,,,,,
19976,Yes,Very confident,No,No,No,Yes
19977,Yes,Very confident,No,Yes,Yes,No
19978,Yes,Very confident,No,No,Yes,Yes
19979,Yes,Somewhat confident,No,No,No,No
19980,Yes,Very confident,Yes,No,No,No
19981,Yes,Somewhat confident,No,No,No,Yes
19982,Yes,Somewhat confident,No,No,Yes,Yes
19983,Yes,Somewhat confident,No,No,No,No
19984,Yes,Somewhat confident,No,No,No,Yes
19985,No,Very confident,No,No,Yes,No
19986,Yes,Very confident,No,Yes,Yes,Yes
19987,Yes,Very confident,No,No,No,Yes
19988,Yes,Somewhat confident,No,No,No,No
19989,Yes,Somewhat confident,No,No,Yes,No
19990,Yes,Very confident,No,Yes,No,No
19991,No,Somewhat confident,No,No,No,Yes
19992,Yes,Somewhat confident,No,No,Yes,
19993,Yes,Very confident,No,No,No,No
19994,No,Somewhat confident,No,No,Yes,Yes
19995,Yes,Very confident,No,Yes,Yes,No
19996,Yes,Somewhat confident,No,No,No,Yes
19997,No,Not at all confident,No,No,No,Yes
19998,Yes,Very confident,No,No,Yes,Yes
19999,No,Somewhat confident,No,No,No,No
20000,No,Somewhat confident,No,Yes,Yes,Yes
20001,Yes,Somewhat confident,No,No,No,No
20002,Yes,Not at all confident,No,Yes,No,Yes
20003,Yes,Somewhat confident,No,No,No,Yes
20004,No,Somewhat confident,No,No,Yes,No
20005,No,Somewhat confident,No,No,No,Yes
20006,Yes,Somewhat confident,No,Yes,No,Yes
20007,Yes,Somewhat confident,No,No,No,No
20008,No,Somewhat confident,No,Yes,No,Yes
20009,Yes,Somewhat confident,No,No,No,Yes
20010,Yes,Very confident,No,No,Yes,Yes
20011,Yes,Very confident,No,No,No,No
20012,No,Not at all confident,No,Yes,No,Yes
20013,Yes,Very confident,No,No,Yes,Yes
20014,No,Somewhat confident,No,Yes,Yes,No
20015,Yes,Somewhat confident,No,Yes,Yes,No
20016,Yes,Somewhat confident,No,No,No,Yes
20017,Yes,Very confident,No,Yes,Yes,No
20018,Yes,Very confident,No,Yes,Yes,No
20019,No,Somewhat confident,No,No,No,Yes
20020,No,Very confident,No,Yes,No,Yes
20021,No,Somewhat confident,No,Yes,No,Yes
20022,No,Very confident,No,No,No,Yes
20023,No,Very confident,No,No,Yes,No
20024,No,Somewhat confident,No,Yes,No,Yes
20025,Yes,Not at all confident,No,No,Yes,No
20026,No,Somewhat confident,No,No,No,Yes
20027,Yes,Somewhat confident,Yes,No,Yes,Yes
20028,No,Very confident,No,Yes,No,No
20029,Yes,Not at all confident,No,No,Yes,Yes
20030,Yes,Somewhat confident,Yes,Yes,Yes,Yes
20031,Yes,Somewhat confident,No,No,Yes,Yes
20032,No,Not at all confident,No,No,Yes,Yes
20033,Yes,Not at all confident,Yes,No,No,No
20034,,,,,,
20035,,,,,,
20036,,,,,,
20037,No,Not at all confident,No,No,Yes,No
20038,,,,,,
20039,Yes,Somewhat confident,No,Yes,No,No
20040,,,,,,
20041,,,,,,
20042,,,,,,
20043,,,,,,
20044,,,,,,
20045,,,,,,
20046,,,,,,
20047,No,Very confident,No,Yes,Yes,Yes
20048,No,Somewhat confident,No,No,No,No
20049,,,,,,
20050,,,,,,
20051,,,,,,
20052,,,,,,
20053,,,,,,
20054,,,,,,
20055,,,,,,
20056,,,,,,
20057,,,,,,
20058,No,Not at all confident,No,Yes,No,No
20059,,,,,,
20060,,,,,,
20061,,,,,,
20062,,,,,,
20063,No,Very confident,No,No,Yes,Yes
20064,,,,,,
20065,Yes,Somewhat confident,No,Yes,No,Yes
20066,,,,,,
20067,,,,,,
20068,,,,,,
20069,,,,,,
20070,,,,,,
20071,,,,,,
20072,,,,,,
20073,,,,,,
20074,,,,,,
20075,,,,,,
20076,,,,,,
20077,,,,,,
20078,,,,,,
20079,,,,,,
20080,,,,,,
20081,,,,,,
20082,,,,,,
20083,,,,,,
20084,,,,,,
20085,,,,,,
20086,,,,,,
20087,,,,,,
20088,,,,,,
20089,,,,,,
20090,,,,,,
20091,,,,,,
20092,,,,,,
20093,,,,,,
20094,,,,,,
20095,,,,,,
20096,,,,,,
20097,,,,,,
20098,,,,,,
20099,,,,,,
20100,,,,,,
20101,,,,,,
20102,,,,,,
20103,,,,,,
20104,,,,,,
20105,,,,,,
20106,,,,,,
20107,,,,,,
20108,,,,,,
20109,,,,,,
20110,,,,,,
20111,No,Not at all confident,Yes,Yes,No,Yes
20112,,,,,,
20113,,,,,,
20114,,,,,,
20115,,,,,,
20116,,,,,,
20117,,,,,,
20118,,,,,,
20119,,,,,,
20120,,,,,,
20121,,,,,,
20122,,,,,,
20123,,,,,,
20124,,,,,,
20125,,,,,,
20126,,,,,,
20127,,,,,,
20128,,,,,,
20129,,,,,,
20130,,,,,,
20131,,,,,,
20132,,,,,,
20133,,,,,,
20134,,,,,,
20135,,,,,,
20136,,,,,,
20137,,,,,,
20138,,,,,,
20139,,,,,,
20140,,,,,,
20141,,,,,,
20142,,,,,,
20143,,,,,,
20144,,,,,,
20145,,,,,,
20146,,,,,,
20147,,,,,,
20148,,,,,,
20149,,,,,,
20150,,,,,,
20151,,,,,,
20152,,,,,,
20153,,,,,,
20154,,,,,,
20155,No,Somewhat confident,No,No,No,No
20156,,,,,,
20157,,,,,,
20158,,,,,,
20159,,,,,,
20160,,,,,,
20161,,,,,,
20162,,,,,,
20163,,,,,,
20164,,,,,,
20165,,,,,,
20166,,,,,,
20167,,,,,,
20168,,,,,,
20169,,,,,,
20170,,,,,,
20171,,,,,,
20172,,,,,,
20173,,,,,,
20174,,,,,,
20175,,,,,,
20176,Yes,Very confident,Yes,Yes,Yes,No
20177,,,,,,
20178,,,,,,
20179,,,,,,
20180,,,,,,
20181,,,,,,
20182,,,,,,
20183,,,,,,
20184,,,,,,
20185,,,,,,
20186,,,,,,
20187,,,,,,
20188,,,,,,
20189,,,,,,
20190,,,,,,
20191,,,,,,
20192,,,,,,
20193,,,,,,
20194,,,,,,
20195,,,,,,
20196,Yes,Very confident,,No,No,Yes
20197,,,,,,
20198,,,,,,
20199,,,,,,
20200,,,,,,
20201,,,,,,
20202,,,,,,
20203,,,,,,
20204,,,,,,
20205,,,,,,
20206,,,,,,
20207,,,,,,
20208,,,,,,
20209,,,,,,
20210,,,,,,
20211,,,,,,
20212,,,,,,
20213,,,,,,
20214,,,,,,
20215,,,,,,
20216,,,,,,
20217,,,,,,
20218,,,,,,
20219,,,,,,
20220,,,,,,
20221,,,,,,
20222,,,,,,
20223,Yes,Very confident,No,No,Yes,No
20224,,,,,,
20225,,,,,,
20226,,,,,,
20227,,,,,,
20228,,,,,,
20229,,,,,,
20230,,,,,,
20231,,,,,,
20232,,,,,,
20233,,,,,,
20234,,,,,,
20235,,,,,,
20236,,,,,,
20237,,,,,,
20238,,,,,,
20239,,,,,,
20240,,,,,,
20241,,,,,,
20242,,,,,,
20243,,,,,,
20244,,,,,,
20245,,,,,,
20246,,,,,,
20247,,,,,,
20248,,,,,,
20249,,,,,,
20250,,,,,,
20251,,,,,,
20252,,,,,,
20253,,,,,,
20254,,,,,,
20255,,,,,,
20256,,,,,,
20257,,,,,,
20258,,,,,,
20259,,,,,,
20260,,,,,,
20261,,,,,,
20262,,,,,,
20263,,,,,,
20264,,,,,,
20265,,,,,,
20266,,,,,,
20267,,,,,,
20268,,,,,,
20269,,,,,,
20270,,,,,,
20271,,,,,,
20272,,,,,,
20273,,,,,,
20274,,,,,,
20275,,,,,,
20276,,,,,,
20277,,,,,,
20278,,,,,,
20279,,,,,,
20280,,,,,,
20281,,,,,,
20282,,,,,,
20283,,,,,,
20284,,,,,,
20285,,,,,,
20286,,,,,,
20287,,,,,,
20288,Yes,Very confident,Yes,No,Yes,No
20289,,,,,,
20290,,,,,,
20291,,,,,,
20292,,,,,,
20293,,,,,,
20294,,,,,,
20295,,,,,,
20296,No,Not at all confident,No,No,Yes,Yes
20297,,,,,,
20298,,,,,,
20299,,,,,,
20300,,,,,,
20301,,,,,,
20302,,,,,,
20303,,,,,,
20304,Yes,Very confident,No,No,Yes,No
20305,,,,,,
20306,,,,,,
20307,,,,,,
20308,,,,,,
20309,,,,,,
20310,,,,,,
20311,,,,,,
20312,,,,,,
20313,,,,,,
20314,,,,,,
20315,,,,,,
20316,,,,,,
20317,,,,,,
20318,,,,,,
20319,,,,,,
20320,,,,,,
20321,,,,,,
20322,,,,,,
20323,,,,,,
20324,,,,,,
20325,,,,,,
20326,,,,,,
20327,,,,,,
20328,,,,,,
20329,,,,,,
20330,,,,,,
20331,,,,,,
20332,,,,,,
20333,,,,,,
20334,,,,,,
20335,,,,,,
20336,Yes,Very confident,Yes,No,Yes,No
20337,,,,,,
20338,No,Very confident,No,No,Yes,Yes
20339,No,Very confident,No,Yes,Yes,No
20340,,,,,,
20341,,,,,,
20342,,,,,,
20343,,,,,,
20344,,,,,,
20345,,,,,,
20346,,,,,,
20347,Yes,Somewhat confident,No,Yes,Yes,No
20348,No,Somewhat confident,No,No,No,No
20349,,,,,,
20350,,,,,,
20351,Yes,Very confident,No,No,Yes,No
20352,,,,,,
20353,No,Somewhat confident,No,No,No,No
20354,,,,,,
20355,Yes,Somewhat confident,No,No,Yes,No
20356,Yes,Very confident,No,No,Yes,No
20357,,,,,,
20358,,,,,,
20359,,,,,,
20360,,,,,,
20361,,,,,,
20362,,,,,,
20363,Yes,Somewhat confident,No,Yes,Yes,No
20364,,,,,,
20365,,,,,,
20366,,,,,,
20367,,,,,,
20368,,,,,,
20369,,,,,,
20370,,,,,,
20371,,,,,,
20372,,,,,,
20373,,,,,,
20374,,,,,,
20375,,,,,,
20376,,,,,,
20377,,,,,,
20378,Yes,Very confident,Yes,No,Yes,Yes
20379,No,Somewhat confident,No,No,Yes,Yes
20380,,,,,,
20381,,,,,,
20382,,,,,,
20383,,,,,,
20384,,,,,,
20385,,,,,,
20386,,,,,,
20387,,,,,,
20388,,,,,,
20389,,,,,,
20390,,,,,,
20391,,,,,,
20392,Yes,Somewhat confident,No,No,Yes,No
20393,No,Somewhat confident,No,No,No,No
20394,Yes,Somewhat confident,No,No,Yes,Yes
20395,,,,,,
20396,,,,,,
20397,Yes,Very confident,No,,No,Yes
20398,,,,,,
20399,No,Somewhat confident,No,No,No,Yes
20400,,,,,,
20401,,,,,,
20402,No,Very confident,,Yes,No,No
20403,,,,,,
20404,No,Somewhat confident,No,No,Yes,No
20405,,,,,,
20406,No,Very confident,No,Yes,No,Yes
20407,,,,,,
20408,Yes,Somewhat confident,No,No,Yes,No
20409,Yes,Very confident,No,Yes,No,No
20410,,,,,,
20411,,,,,,
20412,,,,,,
20413,,,,,,
20414,,,,,,
20415,No,Somewhat confident,No,No,No,No
20416,Yes,Very confident,No,No,No,Yes
20417,No,Somewhat confident,No,No,No,Yes
20418,Yes,Somewhat confident,Yes,No,No,No
20419,No,Somewhat confident,No,No,Yes,Yes
20420,Yes,Somewhat confident,No,No,No,No
20421,Yes,Very confident,Yes,Yes,Yes,Yes
20422,,,,,,
20423,Yes,Very confident,No,Yes,Yes,Yes
20424,Yes,Somewhat confident,No,No,Yes,Yes
20425,No,Very confident,No,Yes,Yes,No
20426,No,Somewhat confident,No,No,Yes,Yes
20427,Yes,Very confident,No,No,Yes,Yes
20428,Yes,Very confident,No,No,Yes,Yes
20429,No,Very confident,No,No,No,Yes
20430,No,Very confident,No,No,No,No
20431,Yes,Somewhat confident,No,No,Yes,No
20432,No,Very confident,No,Yes,No,No
20433,No,Very confident,No,No,Yes,No
20434,No,Very confident,No,No,No,Yes
20435,No,Not at all confident,No,No,Yes,No
20436,Yes,Very confident,No,No,Yes,Yes
20437,Yes,Very confident,No,Yes,Yes,No
20438,,,,,,
20439,No,Not at all confident,No,No,No,No
20440,Yes,Very confident,No,No,No,No
20441,No,Somewhat confident,No,No,No,Yes
20442,No,Somewhat confident,No,No,Yes,No
20443,Yes,Very confident,No,No,Yes,No
20444,No,Very confident,No,No,No,Yes
20445,Yes,Very confident,Yes,Yes,Yes,No
20446,,,,,,
20447,No,Somewhat confident,No,Yes,No,No
20448,No,Somewhat confident,No,Yes,No,Yes
20449,No,Not at all confident,No,No,No,No
20450,No,Somewhat confident,No,No,No,Yes
20451,No,Very confident,Yes,Yes,Yes,No
20452,Yes,Very confident,No,No,No,No
20453,Yes,Somewhat confident,Yes,Yes,Yes,No
20454,No,Very confident,No,,Yes,Yes
20455,No,Very confident,No,No,No,No
20456,Yes,Very confident,Yes,No,Yes,No
20457,No,Somewhat confident,No,No,No,Yes
20458,Yes,Not at all confident,No,No,No,No
20459,No,Not at all confident,No,No,No,No
20460,,,,,,
20461,Yes,Somewhat confident,No,No,Yes,Yes
20462,No,Very confident,No,No,No,No
20463,Yes,Somewhat confident,No,No,Yes,Yes
20464,No,Somewhat confident,No,No,No,No
20465,Yes,Very confident,Yes,No,Yes,Yes
20466,,,,,,
20467,,,,,,
20468,No,Very confident,No,Yes,Yes,Yes
20469,Yes,Somewhat confident,No,No,No,Yes
20470,Yes,Very confident,No,No,Yes,Yes
20471,No,Very confident,No,No,No,Yes
20472,Yes,Very confident,No,No,No,Yes
20473,,,,,,
20474,Yes,Somewhat confident,No,No,No,No
20475,No,Very confident,No,No,Yes,No
20476,,,,,,
20477,No,Very confident,No,Yes,No,Yes
20478,No,Very confident,No,No,No,Yes
20479,No,Somewhat confident,No,No,Yes,Yes
20480,No,Very confident,No,No,No,Yes
20481,No,Very confident,No,No,No,Yes
20482,,,,,,
20483,Yes,Somewhat confident,No,Yes,Yes,No
20484,No,Somewhat confident,No,No,Yes,Yes
20485,No,Somewhat confident,Yes,No,No,No
20486,Yes,Not at all confident,No,No,Yes,Yes
20487,Yes,Very confident,Yes,Yes,Yes,No
20488,Yes,Very confident,No,No,Yes,No
20489,,,,,,
20490,,,,,,
20491,Yes,Somewhat confident,No,No,No,No
20492,Yes,Very confident,No,Yes,Yes,No
20493,,,,,,
20494,Yes,Somewhat confident,No,Yes,Yes,No
20495,Yes,Very confident,Yes,Yes,Yes,No
20496,,,,,,
20497,Yes,Very confident,No,No,Yes,No
20498,,,,,,
20499,No,Somewhat confident,No,No,No,No
20500,,,,,,
20501,No,Very confident,No,No,No,No
20502,Yes,Somewhat confident,No,No,Yes,Yes
20503,Yes,Very confident,No,Yes,Yes,No
20504,Yes,Very confident,Yes,Yes,Yes,Yes
20505,Yes,Somewhat confident,No,No,Yes,Yes
20506,Yes,Very confident,No,No,Yes,Yes
20507,Yes,Very confident,No,No,No,Yes
20508,,,,,,
20509,Yes,Very confident,Yes,No,Yes,No
20510,,,,,,
20511,Yes,Very confident,Yes,Yes,Yes,Yes
20512,Yes,Very confident,Yes,Yes,Yes,No
20513,Yes,Very confident,Yes,Yes,Yes,No
20514,Yes,Very confident,Yes,Yes,No,Yes
20515,No,Somewhat confident,No,Yes,Yes,No
20516,Yes,Very confident,Yes,No,No,No
20517,Yes,Very confident,No,No,No,
20518,No,Somewhat confident,No,Yes,No,Yes
20519,Yes,Very confident,No,Yes,No,Yes
20520,No,Somewhat confident,No,No,No,No
20521,No,Not at all confident,No,No,No,No
20522,Yes,Somewhat confident,No,No,No,Yes
20523,Yes,Not at all confident,No,Yes,Yes,No
20524,Yes,Very confident,No,No,Yes,No
20525,Yes,Somewhat confident,Yes,No,No,No
20526,Yes,Very confident,No,Yes,No,No
20527,Yes,Somewhat confident,Yes,No,No,No
20528,Yes,Somewhat confident,No,No,No,Yes
20529,Yes,Somewhat confident,Yes,Yes,Yes,No
20530,No,Somewhat confident,Yes,Yes,No,Yes
20531,Yes,Somewhat confident,Yes,Yes,Yes,No
20532,Yes,Very confident,No,No,Yes,Yes
20533,Yes,Somewhat confident,No,Yes,Yes,Yes
20534,Yes,Somewhat confident,No,Yes,No,Yes
20535,Yes,Very confident,No,No,No,No
20536,Yes,Very confident,No,Yes,Yes,No
20537,Yes,Very confident,No,No,No,Yes
20538,,,,,,
20539,Yes,Very confident,No,No,No,Yes
20540,No,Very confident,No,No,Yes,Yes
20541,Yes,Not at all confident,No,No,No,Yes
20542,Yes,Somewhat confident,No,No,No,No
20543,No,,No,No,Yes,Yes
20544,Yes,Somewhat confident,Yes,No,Yes,No
20545,Yes,Very confident,Yes,No,No,Yes
20546,Yes,Very confident,Yes,No,Yes,No
20547,No,Very confident,No,No,Yes,Yes
20548,No,Very confident,Yes,Yes,No,No
20549,Yes,Very confident,No,Yes,No,No
20550,Yes,Somewhat confident,No,No,Yes,Yes
20551,No,Somewhat confident,No,Yes,Yes,No
20552,Yes,Very confident,No,No,No,Yes
20553,No,Somewhat confident,No,No,No,Yes
20554,Yes,Somewhat confident,No,Yes,Yes,Yes
20555,Yes,Not at all confident,Yes,Yes,Yes,No
20556,Yes,Very confident,Yes,Yes,Yes,No
20557,Yes,Somewhat confident,No,Yes,Yes,Yes
20558,No,Very confident,No,No,Yes,Yes
20559,Yes,Very confident,No,No,Yes,Yes
20560,No,Somewhat confident,No,No,No,Yes
20561,No,Somewhat confident,No,No,No,Yes
20562,No,Very confident,No,No,No,Yes
20563,Yes,Somewhat confident,No,No,No,Yes
20564,No,Not at all confident,No,No,No,No
20565,No,Somewhat confident,No,No,Yes,No
20566,Yes,Somewhat confident,No,Yes,No,No
20567,Yes,Somewhat confident,No,No,Yes,Yes
20568,Yes,Somewhat confident,No,No,Yes,No
20569,Yes,Somewhat confident,No,Yes,Yes,Yes
20570,No,Very confident,No,Yes,No,Yes
20571,No,Somewhat confident,No,No,No,No
20572,No,Very confident,Yes,No,No,No
20573,Yes,Somewhat confident,No,Yes,No,Yes
20574,No,Not at all confident,No,No,Yes,Yes
20575,Yes,Somewhat confident,No,No,No,No
20576,Yes,Very confident,No,No,No,Yes
20577,Yes,Somewhat confident,No,No,No,Yes
